path,iou,tp/fp,Precision,Recall,ip
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Burglary099---segment No: 50,0.0,FP,0.4101694915254237,0.12945791726105563,0.4352517985611511
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Burglary099---segment No: 51,0.0,FP,0.40970654627539504,0.12945791726105563,0.4352517985611511
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Burglary099---segment No: 52,0.0,FP,0.4092446448703495,0.12945791726105563,0.4352517985611511
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Burglary099---segment No: 53,0.0,FP,0.40878378378378377,0.12945791726105563,0.4352517985611511
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Burglary099---segment No: 54,0.0,FP,0.40832395950506184,0.12945791726105563,0.4352517985611511
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Burglary099---segment No: 55,0.0,FP,0.40786516853932586,0.12945791726105563,0.4352517985611511
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Burglary099---segment No: 56,0.0,FP,0.4074074074074074,0.12945791726105563,0.4352517985611511
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Burglary099---segment No: 57,0.0,FP,0.4069506726457399,0.12945791726105563,0.4352517985611511
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Burglary099---segment No: 58,0.0,FP,0.406494960806271,0.12945791726105563,0.4352517985611511
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Burglary099---segment No: 59,0.0,FP,0.40604026845637586,0.12945791726105563,0.4352517985611511
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Burglary099---segment No: 60,0.0,FP,0.40558659217877097,0.12945791726105563,0.4352517985611511
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Burglary099---segment No: 61,0.0,FP,0.40513392857142855,0.12945791726105563,0.4352517985611511
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Burglary099---segment No: 62,0.0,FP,0.40468227424749165,0.12945791726105563,0.4352517985611511
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Burglary099---segment No: 63,0.0,FP,0.4042316258351893,0.12945791726105563,0.4352517985611511
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Burglary099---segment No: 64,0.0,FP,0.40378197997775306,0.12945791726105563,0.4352517985611511
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Burglary099---segment No: 65,0.0,FP,0.4033333333333333,0.12945791726105563,0.4352517985611511
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Burglary099---segment No: 66,0.0,FP,0.40288568257491675,0.12945791726105563,0.4352517985611511
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Burglary099---segment No: 67,0.0,FP,0.4024390243902439,0.12945791726105563,0.4352517985611511
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Burglary099---segment No: 68,0.0,FP,0.4019933554817276,0.12945791726105563,0.4352517985611511
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Burglary099---segment No: 69,0.0,FP,0.40154867256637167,0.12945791726105563,0.4352517985611511
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Burglary099---segment No: 70,0.0,FP,0.4011049723756906,0.12945791726105563,0.4352517985611511
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Burglary099---segment No: 71,0.0,FP,0.40066225165562913,0.12945791726105563,0.4352517985611511
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Burglary099---segment No: 72,0.0,FP,0.4002205071664829,0.12945791726105563,0.4352517985611511
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Burglary099---segment No: 73,0.0,FP,0.3997797356828194,0.12945791726105563,0.4352517985611511
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Burglary099---segment No: 74,0.0,FP,0.39933993399339934,0.12945791726105563,0.4352517985611511
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Burglary099---segment No: 75,0.0,FP,0.3989010989010989,0.12945791726105563,0.4352517985611511
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Burglary099---segment No: 76,0.0,FP,0.39846322722283206,0.12945791726105563,0.4352517985611511
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Burglary099---segment No: 77,0.0,FP,0.3980263157894737,0.12945791726105563,0.4352517985611511
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Burglary099---segment No: 78,0.0,FP,0.39759036144578314,0.12945791726105563,0.4352517985611511
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Burglary099---segment No: 79,0.0,FP,0.3971553610503282,0.12945791726105563,0.4352517985611511
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Burglary099---segment No: 80,0.0,FP,0.39672131147540984,0.12945791726105563,0.4352517985611511
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Burglary099---segment No: 81,0.0,FP,0.3962882096069869,0.12945791726105563,0.4352517985611511
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Burglary099---segment No: 82,0.0,FP,0.39585605234460197,0.12945791726105563,0.4352517985611511
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Burglary099---segment No: 83,0.0,FP,0.3954248366013072,0.12945791726105563,0.4352517985611511
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Burglary099---segment No: 84,0.0,FP,0.39499455930359084,0.12945791726105563,0.4352517985611511
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Burglary099---segment No: 85,0.0,FP,0.39456521739130435,0.12945791726105563,0.4352517985611511
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Burglary099---segment No: 86,0.0,FP,0.3941368078175896,0.12945791726105563,0.4352517985611511
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Burglary099---segment No: 87,0.0,FP,0.39370932754880694,0.12945791726105563,0.4352517985611511
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Burglary099---segment No: 88,0.0,FP,0.39328277356446373,0.12945791726105563,0.4352517985611511
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Burglary099---segment No: 89,0.0,FP,0.39285714285714285,0.12945791726105563,0.4352517985611511
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Burglary099---segment No: 90,0.0,FP,0.3924324324324324,0.12945791726105563,0.4352517985611511
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Burglary099---segment No: 91,0.0,FP,0.39200863930885527,0.12945791726105563,0.4352517985611511
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Burglary099---segment No: 92,0.0,FP,0.39158576051779936,0.12945791726105563,0.4352517985611511
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Burglary099---segment No: 93,0.0,FP,0.3911637931034483,0.12945791726105563,0.4352517985611511
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Burglary099---segment No: 94,0.0,FP,0.3907427341227126,0.12945791726105563,0.4352517985611511
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Burglary099---segment No: 95,0.0,FP,0.3903225806451613,0.12945791726105563,0.4352517985611511
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Burglary099---segment No: 96,0.0,FP,0.38990332975295383,0.12945791726105563,0.4352517985611511
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Burglary099---segment No: 97,0.0,FP,0.3894849785407725,0.12945791726105563,0.4352517985611511
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Burglary099---segment No: 98,0.0,FP,0.3890675241157556,0.12945791726105563,0.4352517985611511
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Burglary099---segment No: 99,0.0,FP,0.3886509635974304,0.12945791726105563,0.4352517985611511
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Burglary099---segment No: 100,0.0,FP,0.38823529411764707,0.12945791726105563,0.4352517985611511
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Burglary099---segment No: 101,0.0,FP,0.38782051282051283,0.12945791726105563,0.4352517985611511
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Burglary099---segment No: 102,0.0,FP,0.3874066168623266,0.12945791726105563,0.4352517985611511
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Burglary099---segment No: 103,0.0,FP,0.38699360341151384,0.12945791726105563,0.4352517985611511
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Burglary099---segment No: 104,0.0,FP,0.3865814696485623,0.12945791726105563,0.4352517985611511
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Burglary099---segment No: 105,0.0,FP,0.3861702127659574,0.12945791726105563,0.4352517985611511
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Burglary099---segment No: 106,0.0,FP,0.38575982996811903,0.12945791726105563,0.4352517985611511
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Burglary099---segment No: 107,0.0,FP,0.3853503184713376,0.12945791726105563,0.4352517985611511
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Burglary099---segment No: 108,0.0,FP,0.38494167550371156,0.12945791726105563,0.4352517985611511
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Burglary099---segment No: 109,0.0,FP,0.3845338983050847,0.12945791726105563,0.4352517985611511
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Burglary099---segment No: 110,0.0,FP,0.38412698412698415,0.12945791726105563,0.4352517985611511
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Burglary099---segment No: 111,0.0,FP,0.38372093023255816,0.12945791726105563,0.4352517985611511
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Burglary099---segment No: 112,0.0,FP,0.3833157338965153,0.12945791726105563,0.4352517985611511
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Burglary099---segment No: 113,0.0,FP,0.3829113924050633,0.12945791726105563,0.4352517985611511
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Burglary099---segment No: 114,0.0,FP,0.38250790305584825,0.12945791726105563,0.4352517985611511
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Burglary099---segment No: 115,0.0,FP,0.3821052631578947,0.12945791726105563,0.4352517985611511
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Burglary099---segment No: 116,0.0,FP,0.38170347003154576,0.12945791726105563,0.4352517985611511
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Burglary099---segment No: 117,0.0,FP,0.38130252100840334,0.12945791726105563,0.4352517985611511
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Burglary099---segment No: 118,0.0,FP,0.3809024134312697,0.12945791726105563,0.4352517985611511
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Burglary099---segment No: 119,0.0,FP,0.3805031446540881,0.12945791726105563,0.4352517985611511
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Burglary099---segment No: 120,0.0,FP,0.38010471204188484,0.12945791726105563,0.4352517985611511
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Burglary099---segment No: 121,0.0,FP,0.3797071129707113,0.12945791726105563,0.4352517985611511
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Burglary099---segment No: 122,0.0,FP,0.3793103448275862,0.12945791726105563,0.4352517985611511
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Burglary099---segment No: 123,0.0,FP,0.37891440501043844,0.12945791726105563,0.4352517985611511
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Burglary099---segment No: 124,0.0,FP,0.37851929092805003,0.12945791726105563,0.4352517985611511
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Burglary099---segment No: 125,0.0,FP,0.378125,0.12945791726105563,0.4352517985611511
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Burglary099---segment No: 126,0.0,FP,0.3777315296566077,0.12945791726105563,0.4352517985611511
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Burglary099---segment No: 127,0.0,FP,0.37733887733887733,0.12945791726105563,0.4352517985611511
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Burglary099---segment No: 128,0.0,FP,0.37694704049844235,0.12945791726105563,0.4352517985611511
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Burglary099---segment No: 129,0.0,FP,0.37655601659751037,0.12945791726105563,0.4352517985611511
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Burglary099---segment No: 130,0.0,FP,0.3761658031088083,0.12945791726105563,0.4352517985611511
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Burglary099---segment No: 131,0.0,FP,0.37577639751552794,0.12945791726105563,0.4352517985611511
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Burglary099---segment No: 132,0.0,FP,0.375387797311272,0.12945791726105563,0.4352517985611511
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Burglary099---segment No: 133,0.0,FP,0.375,0.12945791726105563,0.4352517985611511
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Burglary099---segment No: 134,0.5989911727616646,TP,0.37564499484004127,0.12976827094474153,0.37564499484004127
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Burglary099---segment No: 135,0.48795337914238496,FP,0.3752577319587629,0.12976827094474153,0.37564499484004127
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Burglary099---segment No: 136,0.48475216905764107,FP,0.3748712667353244,0.12976827094474153,0.37564499484004127
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Burglary099---segment No: 137,0.4593197732577526,FP,0.37448559670781895,0.12976827094474153,0.37564499484004127
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Burglary099---segment No: 138,0.4231860559383867,FP,0.37410071942446044,0.12976827094474153,0.37564499484004127
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Burglary099---segment No: 139,0.3710160107736047,FP,0.3737166324435318,0.12976827094474153,0.37564499484004127
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Burglary099---segment No: 140,0.32030873130728416,FP,0.37333333333333335,0.12976827094474153,0.37564499484004127
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Burglary099---segment No: 141,0.3072005383580081,FP,0.3729508196721312,0.12976827094474153,0.37564499484004127
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Burglary099---segment No: 142,0.6726305609284333,TP,0.3735926305015353,0.1300784034212402,0.3735926305015353
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Burglary099---segment No: 143,0.4276729559748428,FP,0.37321063394683024,0.1300784034212402,0.3735926305015353
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Burglary099---segment No: 144,0.4276729559748428,FP,0.372829417773238,0.1300784034212402,0.3735926305015353
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Burglary099---segment No: 145,0.41520268349536643,FP,0.37244897959183676,0.1300784034212402,0.3735926305015353
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Burglary099---segment No: 146,0.41165092729548297,FP,0.3720693170234455,0.1300784034212402,0.3735926305015353
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Burglary099---segment No: 147,0.4090056285178236,FP,0.37169042769857435,0.1300784034212402,0.3735926305015353
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Burglary099---segment No: 148,0.40550688360450565,FP,0.3713123092573754,0.1300784034212402,0.3735926305015353
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Burglary099---segment No: 149,0.4090056285178236,FP,0.3709349593495935,0.1300784034212402,0.3735926305015353
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Burglary099---segment No: 150,0.40550688360450565,FP,0.37055837563451777,0.1300784034212402,0.3735926305015353
